"Userid"	"Notification id"	"Type"	"Category"	"Title"	"Action"	"Lat"	"Lng"	"Timestamp"
"232"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.498167"	"23.766403999999998"	"2018-10-15 18:15:00.000"
"233"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498635"	"23.768379"	"2018-10-15 18:15:00.000"
"234"	"21"	"data"	""	"London"	"beaconArrival"	"61.498473"	"23.766674"	"2018-10-15 18:15:00.000"
"236"	"21"	"data"	""	"Poro"	"beaconArrival"	"61.495432"	"23.766035"	"2018-10-15 18:15:00.000"
"238"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498138000000004"	"23.769902"	"2018-10-15 18:15:00.000"
"242"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498270000000005"	"23.769925999999998"	"2018-10-15 18:15:00.000"
"243"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498476999999994"	"23.768133"	"2018-10-15 18:15:00.000"
"245"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497801"	"23.770723999999998"	"2018-10-15 18:15:00.000"
"246"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497155"	"23.756764999999998"	"2018-10-15 18:15:00.000"
"247"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497386000000006"	"23.76303"	"2018-10-15 18:15:00.000"
"248"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498539"	"23.767654"	"2018-10-15 18:15:00.000"
"249"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498340000000006"	"23.76993"	"2018-10-15 18:15:00.000"
"1"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497917"	"23.770468"	"2018-10-15 18:30:00.000"
"2"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497783"	"23.758537"	"2018-10-15 18:30:00.000"
"3"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498431"	"23.777669"	"2018-10-15 18:30:00.000"
"4"	"21"	"data"	""	"London"	"beaconArrival"	"61.498794999999994"	"23.766408"	"2018-10-15 18:30:00.000"
"9"	"21"	"data"	""	"London"	"beaconArrival"	"61.498607"	"23.766675999999997"	"2018-10-15 18:30:00.000"
"12"	"21"	"data"	""	"London"	"beaconArrival"	"61.498641"	"23.766499999999997"	"2018-10-15 18:30:00.000"
"13"	"21"	"data"	""	"Pelaamo"	"beaconArrival"	"61.498875"	"23.756273"	"2018-10-15 18:30:00.000"
"14"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498351"	"23.767728"	"2018-10-15 18:30:00.000"
"17"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497223"	"23.756719"	"2018-10-15 18:30:00.000"
"19"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497094000000004"	"23.755798000000002"	"2018-10-15 18:30:00.000"
"21"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.495048"	"23.75968"	"2018-10-15 18:30:00.000"
"22"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498653"	"23.777955"	"2018-10-15 18:30:00.000"
"23"	"21"	"data"	""	"Jack the Rooster"	"beaconArrival"	"61.501059999999995"	"23.763911"	"2018-10-15 18:30:00.000"
"24"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497889"	"23.758423"	"2018-10-15 18:30:00.000"
"25"	"21"	"data"	""	"Jack the Rooster"	"beaconArrival"	"61.500969999999995"	"23.763631"	"2018-10-15 18:30:00.000"
"27"	"21"	"data"	""	"London"	"beaconArrival"	"61.498836999999995"	"23.766554"	"2018-10-15 18:30:00.000"
"28"	"21"	"data"	""	"London"	"beaconArrival"	"61.498782999999996"	"23.766547999999997"	"2018-10-15 18:30:00.000"
"29"	"21"	"data"	""	"London"	"beaconArrival"	"61.498794999999994"	"23.766616"	"2018-10-15 18:30:00.000"
"30"	"21"	"data"	""	"London"	"beaconArrival"	"61.498600999999994"	"23.766364"	"2018-10-15 18:30:00.000"
"31"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497259"	"23.756722999999997"	"2018-10-15 18:30:00.000"
"32"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498473000000004"	"23.767902"	"2018-10-15 18:30:00.000"
"33"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497785"	"23.758647"	"2018-10-15 18:30:00.000"
"34"	"21"	"data"	""	"Union"	"beaconArrival"	"61.49619"	"23.76118"	"2018-10-15 18:30:00.000"
"35"	"21"	"data"	""	"Ilona"	"beaconArrival"	"61.497143"	"23.767592999999998"	"2018-10-15 18:30:00.000"
"36"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497819"	"23.758637"	"2018-10-15 18:30:00.000"
"37"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496034"	"23.761353999999997"	"2018-10-15 18:30:00.000"
"38"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497803"	"23.758361"	"2018-10-15 18:30:00.000"
"39"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497718000000006"	"23.762732"	"2018-10-15 18:30:00.000"
"40"	"21"	"data"	""	"Pelaamo"	"beaconArrival"	"61.498873"	"23.756239"	"2018-10-15 18:30:00.000"
"41"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.49505"	"23.759788"	"2018-10-15 18:30:00.000"
"44"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497893"	"23.758519"	"2018-10-15 18:30:00.000"
"48"	"21"	"data"	""	"Jack the Rooster"	"beaconArrival"	"61.501134"	"23.763989000000002"	"2018-10-15 18:30:00.000"
"49"	"21"	"data"	""	"Ilona"	"beaconArrival"	"61.497351"	"23.767323"	"2018-10-15 18:30:00.000"
"50"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497506"	"23.762964"	"2018-10-15 18:30:00.000"
"52"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498644999999996"	"23.768089"	"2018-10-15 18:30:00.000"
"53"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498441"	"23.768331"	"2018-10-15 18:30:00.000"
"55"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497474000000004"	"23.7629"	"2018-10-15 18:30:00.000"
"57"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497561"	"23.758459000000002"	"2018-10-15 18:30:00.000"
"58"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498377"	"23.768158999999997"	"2018-10-15 18:30:00.000"
"59"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497893000000005"	"23.770426"	"2018-10-15 18:30:00.000"
"61"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.494946"	"23.759762000000002"	"2018-10-15 18:30:00.000"
"62"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497761"	"23.758333"	"2018-10-15 18:30:00.000"
"63"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.498181"	"23.766616"	"2018-10-15 18:30:00.000"
"64"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497869"	"23.770348"	"2018-10-15 18:30:00.000"
"66"	"21"	"data"	""	"London"	"beaconArrival"	"61.498487"	"23.766541999999998"	"2018-10-15 18:30:00.000"
"67"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498216000000006"	"23.76978"	"2018-10-15 18:30:00.000"
"69"	"21"	"data"	""	"Poro"	"beaconArrival"	"61.495322"	"23.765987"	"2018-10-15 18:30:00.000"
"71"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.498027"	"23.770422"	"2018-10-15 18:30:00.000"
"72"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497897"	"23.768874"	"2018-10-15 18:30:00.000"
"73"	"21"	"data"	""	"Ilona"	"beaconArrival"	"61.497065"	"23.767643"	"2018-10-15 18:30:00.000"
"75"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497953"	"23.770486"	"2018-10-15 18:30:00.000"
"76"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497721"	"23.768891999999997"	"2018-10-15 18:30:00.000"
"77"	"21"	"data"	""	"London"	"beaconArrival"	"61.498630999999996"	"23.766589999999997"	"2018-10-15 18:30:00.000"
"78"	"21"	"data"	""	"Pelaamo"	"beaconArrival"	"61.498941"	"23.756615"	"2018-10-15 18:30:00.000"
"79"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497022"	"23.755742"	"2018-10-15 18:30:00.000"
"80"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497867"	"23.77071"	"2018-10-15 18:30:00.000"
"83"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496258000000005"	"23.761286"	"2018-10-15 18:30:00.000"
"84"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498391000000005"	"23.767708000000002"	"2018-10-15 18:30:00.000"
"86"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498485"	"23.76793"	"2018-10-15 18:30:00.000"
"87"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.497911"	"23.7666"	"2018-10-15 18:30:00.000"
"88"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498723"	"23.768358999999997"	"2018-10-15 18:30:00.000"
"90"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497568"	"23.762874"	"2018-10-15 18:30:00.000"
"91"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497769000000005"	"23.770732"	"2018-10-15 18:30:00.000"
"92"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498243"	"23.767998000000002"	"2018-10-15 18:30:00.000"
"94"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.495178"	"23.759566"	"2018-10-15 18:30:00.000"
"95"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496294"	"23.761018"	"2018-10-15 18:30:00.000"
"96"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497395000000004"	"23.756671"	"2018-10-15 18:30:00.000"
"98"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498623"	"23.767926"	"2018-10-15 18:30:00.000"
"99"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.496992"	"23.755672"	"2018-10-15 18:30:00.000"
"101"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497883"	"23.770544"	"2018-10-15 18:30:00.000"
"102"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498437"	"23.767812"	"2018-10-15 18:30:00.000"
"104"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497332"	"23.755764"	"2018-10-15 18:30:00.000"
"105"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.49765"	"23.76297"	"2018-10-15 18:30:00.000"
"106"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498547"	"23.767778"	"2018-10-15 18:30:00.000"
"107"	"21"	"data"	""	"Ilona"	"beaconArrival"	"61.497293"	"23.767381"	"2018-10-15 18:30:00.000"
"108"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496284"	"23.761201999999997"	"2018-10-15 18:30:00.000"
"109"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497409000000005"	"23.756773"	"2018-10-15 18:30:00.000"
"110"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498393"	"23.767818000000002"	"2018-10-15 18:30:00.000"
"111"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497498"	"23.763012"	"2018-10-15 18:30:00.000"
"112"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.497969"	"23.766731999999998"	"2018-10-15 18:30:00.000"
"113"	"21"	"data"	""	"Pelaamo"	"beaconArrival"	"61.498749"	"23.756383"	"2018-10-15 18:30:00.000"
"118"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.494892"	"23.759464"	"2018-10-15 18:30:00.000"
"119"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498346999999995"	"23.768076999999998"	"2018-10-15 18:30:00.000"
"122"	"21"	"data"	""	"Jack the Rooster"	"beaconArrival"	"61.500858"	"23.763997"	"2018-10-15 18:30:00.000"
"123"	"21"	"data"	""	"London"	"beaconArrival"	"61.498571"	"23.766507999999998"	"2018-10-15 18:30:00.000"
"127"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497579"	"23.769029999999997"	"2018-10-15 18:30:00.000"
"128"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497567000000004"	"23.758649000000002"	"2018-10-15 18:30:00.000"
"129"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497722"	"23.763116"	"2018-10-15 18:30:00.000"
"131"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.495002"	"23.75956"	"2018-10-15 18:30:00.000"
"132"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497889"	"23.758369000000002"	"2018-10-15 18:30:00.000"
"134"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.49492"	"23.759710000000002"	"2018-10-15 18:30:00.000"
"135"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.497845"	"23.766606"	"2018-10-15 18:30:00.000"
"136"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.494956"	"23.759676"	"2018-10-15 18:30:00.000"
"137"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.497994000000006"	"23.769936"	"2018-10-15 18:30:00.000"
"139"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497418"	"23.762974"	"2018-10-15 18:30:00.000"
"140"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496302"	"23.761346"	"2018-10-15 18:30:00.000"
"141"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498729"	"23.768269"	"2018-10-15 18:30:00.000"
"144"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497016"	"23.755828"	"2018-10-15 18:30:00.000"
"146"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497242"	"23.755770000000002"	"2018-10-15 18:30:00.000"
"147"	"21"	"data"	""	"London"	"beaconArrival"	"61.498537"	"23.766402"	"2018-10-15 18:30:00.000"
"149"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496292000000004"	"23.761143999999998"	"2018-10-15 18:30:00.000"
"150"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497891"	"23.768894"	"2018-10-15 18:30:00.000"
"152"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.497957"	"23.76644"	"2018-10-15 18:30:00.000"
"153"	"21"	"data"	""	"Pelaamo"	"beaconArrival"	"61.498793"	"23.756567"	"2018-10-15 18:30:00.000"
"154"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497309"	"23.756755"	"2018-10-15 18:30:00.000"
"155"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497597"	"23.758483000000002"	"2018-10-15 18:30:00.000"
"156"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498478999999996"	"23.777717"	"2018-10-15 18:30:00.000"
"157"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498365"	"23.777835"	"2018-10-15 18:30:00.000"
"159"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497741"	"23.769038"	"2018-10-15 18:30:00.000"
"160"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497705"	"23.76904"	"2018-10-15 18:30:00.000"
"163"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497522000000004"	"23.762914"	"2018-10-15 18:30:00.000"
"165"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497278"	"23.755904"	"2018-10-15 18:30:00.000"
"166"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497521"	"23.758363"	"2018-10-15 18:30:00.000"
"167"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497795"	"23.758361"	"2018-10-15 18:30:00.000"
"169"	"21"	"data"	""	"London"	"beaconArrival"	"61.498695"	"23.766682"	"2018-10-15 18:30:00.000"
"170"	"21"	"data"	""	"Poro"	"beaconArrival"	"61.49541"	"23.765971"	"2018-10-15 18:30:00.000"
"178"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497809000000004"	"23.770626"	"2018-10-15 18:30:00.000"
"179"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497845"	"23.758679"	"2018-10-15 18:30:00.000"
"181"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498515"	"23.777651"	"2018-10-15 18:30:00.000"
"182"	"21"	"data"	""	"Ilona"	"beaconArrival"	"61.497157"	"23.767459"	"2018-10-15 18:30:00.000"
"186"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497591"	"23.769078"	"2018-10-15 18:30:00.000"
"187"	"21"	"data"	""	"Jack the Rooster"	"beaconArrival"	"61.500786"	"23.763857"	"2018-10-15 18:30:00.000"
"191"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497801"	"23.76908"	"2018-10-15 18:30:00.000"
"192"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497935000000005"	"23.770424"	"2018-10-15 18:30:00.000"
"194"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497646"	"23.76289"	"2018-10-15 18:30:00.000"
"195"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497347000000005"	"23.756949"	"2018-10-15 18:30:00.000"
"196"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496062"	"23.761381999999998"	"2018-10-15 18:30:00.000"
"197"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497207"	"23.756587"	"2018-10-15 18:30:00.000"
"198"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498357"	"23.768385"	"2018-10-15 18:30:00.000"
"199"	"21"	"data"	""	"Ilona"	"beaconArrival"	"61.497025"	"23.767587"	"2018-10-15 18:30:00.000"
"200"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497156000000004"	"23.75573"	"2018-10-15 18:30:00.000"
"201"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498174000000006"	"23.769818"	"2018-10-15 18:30:00.000"
"205"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497144"	"23.75564"	"2018-10-15 18:30:00.000"
"206"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497350000000004"	"23.755838"	"2018-10-15 18:30:00.000"
"207"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.497901"	"23.766498"	"2018-10-15 18:30:00.000"
"208"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497382"	"23.763109999999998"	"2018-10-15 18:30:00.000"
"211"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497553"	"23.768866"	"2018-10-15 18:30:00.000"
"212"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497396"	"23.762764"	"2018-10-15 18:30:00.000"
"215"	"21"	"data"	""	"Poro"	"beaconArrival"	"61.495594"	"23.766231"	"2018-10-15 18:30:00.000"
"216"	"21"	"data"	""	"London"	"beaconArrival"	"61.498753"	"23.766634"	"2018-10-15 18:30:00.000"
"217"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497557"	"23.758719"	"2018-10-15 18:30:00.000"
"218"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497326"	"23.755938"	"2018-10-15 18:30:00.000"
"219"	"21"	"data"	""	"Jack the Rooster"	"beaconArrival"	"61.500836"	"23.763937000000002"	"2018-10-15 18:30:00.000"
"220"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497651"	"23.758451"	"2018-10-15 18:30:00.000"
"222"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.498183000000004"	"23.766536"	"2018-10-15 18:30:00.000"
"223"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497797"	"23.770392"	"2018-10-15 18:30:00.000"
"225"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.495184"	"23.759476"	"2018-10-15 18:30:00.000"
"226"	"21"	"data"	""	"Jack the Rooster"	"beaconArrival"	"61.500974"	"23.763871"	"2018-10-15 18:30:00.000"
"228"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.49491"	"23.759752"	"2018-10-15 18:30:00.000"
"229"	"21"	"data"	""	"Hopealinjat"	"beaconArrival"	"61.495006000000004"	"23.759712"	"2018-10-15 18:30:00.000"
"230"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498313"	"23.76775"	"2018-10-15 18:30:00.000"
"233"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498577000000004"	"23.767734"	"2018-10-15 18:30:00.000"
"234"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497535"	"23.7689"	"2018-10-15 18:30:00.000"
"236"	"21"	"data"	""	"Ilona"	"beaconArrival"	"61.497071"	"23.767497"	"2018-10-15 18:30:00.000"
"237"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498551000000006"	"23.767770000000002"	"2018-10-15 18:30:00.000"
"240"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497693"	"23.768957999999998"	"2018-10-15 18:30:00.000"
"244"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497062"	"23.755992"	"2018-10-15 18:30:00.000"
"247"	"21"	"data"	""	"Roska"	"beaconArrival"	"61.498400999999994"	"23.768348999999997"	"2018-10-15 18:30:00.000"
"248"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497697"	"23.76925"	"2018-10-15 18:30:00.000"
"2"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497319000000005"	"23.756774999999998"	"2018-10-15 18:45:00.000"
"3"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497687"	"23.758351"	"2018-10-15 18:45:00.000"
"4"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496276"	"23.761125999999997"	"2018-10-15 18:45:00.000"
"5"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497719000000004"	"23.758595"	"2018-10-15 18:45:00.000"
"7"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497690000000006"	"23.762746"	"2018-10-15 18:45:00.000"
"9"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497743"	"23.76918"	"2018-10-15 18:45:00.000"
"10"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497761"	"23.758327"	"2018-10-15 18:45:00.000"
"15"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497855"	"23.770412"	"2018-10-15 18:45:00.000"
"16"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497569"	"23.758355"	"2018-10-15 18:45:00.000"
"18"	"21"	"data"	""	"Ale Pub"	"beaconArrival"	"61.497266"	"23.755912000000002"	"2018-10-15 18:45:00.000"
"19"	"21"	"data"	""	"London"	"beaconArrival"	"61.498483"	"23.766727999999997"	"2018-10-15 18:45:00.000"
"22"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497245"	"23.756812999999998"	"2018-10-15 18:45:00.000"
"26"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498461000000006"	"23.767846000000002"	"2018-10-15 18:45:00.000"
"27"	"21"	"data"	""	"Cafe Europa"	"beaconArrival"	"61.497721"	"23.769152"	"2018-10-15 18:45:00.000"
"28"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498372"	"23.769816"	"2018-10-15 18:45:00.000"
"30"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.497813"	"23.766362"	"2018-10-15 18:45:00.000"
"31"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498323"	"23.777857"	"2018-10-15 18:45:00.000"
"32"	"21"	"data"	""	"Space Bowling"	"beaconArrival"	"61.497283"	"23.756603"	"2018-10-15 18:45:00.000"
"37"	"21"	"data"	""	"Jack the Rooster"	"beaconArrival"	"61.501008"	"23.763679"	"2018-10-15 18:45:00.000"
"39"	"21"	"data"	""	"Jack the Rooster"	"beaconArrival"	"61.500872"	"23.763841"	"2018-10-15 18:45:00.000"
"40"	"21"	"data"	""	"Ruby & Fellas"	"beaconArrival"	"61.497754"	"23.762757999999998"	"2018-10-15 18:45:00.000"
"41"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497769000000005"	"23.770522"	"2018-10-15 18:45:00.000"
"42"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498124000000004"	"23.769759999999998"	"2018-10-15 18:45:00.000"
"43"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497813"	"23.758539000000003"	"2018-10-15 18:45:00.000"
"45"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496008"	"23.761146"	"2018-10-15 18:45:00.000"
"46"	"21"	"data"	""	"Poro"	"beaconArrival"	"61.495536"	"23.766107"	"2018-10-15 18:45:00.000"
"47"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497617"	"23.758679"	"2018-10-15 18:45:00.000"
"48"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.49823000000001"	"23.76958"	"2018-10-15 18:45:00.000"
"51"	"21"	"data"	""	"Union"	"beaconArrival"	"61.496122"	"23.761288"	"2018-10-15 18:45:00.000"
"52"	"21"	"data"	""	"Poro"	"beaconArrival"	"61.495478"	"23.766037"	"2018-10-15 18:45:00.000"
"53"	"21"	"data"	""	"Jack the Rooster"	"beaconArrival"	"61.50092"	"23.763909"	"2018-10-15 18:45:00.000"
"54"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498535000000004"	"23.767792"	"2018-10-15 18:45:00.000"
"55"	"21"	"data"	""	"Sticky Wingers"	"beaconArrival"	"61.497941000000004"	"23.770346"	"2018-10-15 18:45:00.000"
"56"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498631"	"23.76772"	"2018-10-15 18:45:00.000"
"59"	"21"	"data"	""	"Fat Lady"	"beaconArrival"	"61.498527"	"23.768034"	"2018-10-15 18:45:00.000"
"60"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.497961000000004"	"23.766346"	"2018-10-15 18:45:00.000"
"61"	"21"	"data"	""	"Ilona"	"beaconArrival"	"61.497055"	"23.767337"	"2018-10-15 18:45:00.000"
"62"	"21"	"data"	""	"London"	"beaconArrival"	"61.498577"	"23.766659999999998"	"2018-10-15 18:45:00.000"
"63"	"21"	"data"	""	"Pelaamo"	"beaconArrival"	"61.498889"	"23.756387"	"2018-10-15 18:45:00.000"
"64"	"21"	"data"	""	"Henry’s Pub"	"beaconArrival"	"61.497909"	"23.76651"	"2018-10-15 18:45:00.000"
"65"	"21"	"data"	""	"Bricks"	"beaconArrival"	"61.497791"	"23.758533"	"2018-10-15 18:45:00.000"
"67"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498353"	"23.777795"	"2018-10-15 18:45:00.000"
"69"	"21"	"data"	""	"Bar Passion"	"beaconArrival"	"61.498581"	"23.777705"	"2018-10-15 18:45:00.000"
"70"	"21"	"data"	""	"Pelaamo"	"beaconArrival"	"61.498865"	"23.756453"	"2018-10-15 18:45:00.000"
"71"	"21"	"data"	""	"Ale-Bar Pikajuna"	"beaconArrival"	"61.498062000000004"	"23.769848"	"2018-10-15 18:45:00.000"
